397;LineString(8374.08 4312.3, 34574.08 30512.3)
398;LineString(8474.08 4312.3, 34574.08 30412.3)
399;LineString(8574.08 4312.3, 34574.08 30312.3)
400;LineString(8674.08 4312.3, 34574.08 30212.3)
401;LineString(8774.08 4312.3, 34574.08 30112.3)
402;LineString(8874.08 4312.3, 34574.08 30012.3)
403;LineString(8974.08 4312.3, 34574.08 29912.3)
404;LineString(9074.08 4312.3, 34574.08 29812.3)
405;LineString(9174.08 4312.3, 34574.08 29712.3)
406;LineString(9274.08 4312.3, 34574.08 29612.3)
407;LineString(9374.08 4312.3, 34574.08 29512.3)
408;LineString(9474.08 4312.3, 34574.08 29412.3)
409;LineString(9574.08 4312.3, 34574.08 29312.3)
410;LineString(9674.08 4312.3, 34574.08 29212.3)
411;LineString(9774.08 4312.3, 34574.08 29112.3)
412;LineString(9874.08 4312.3, 34574.08 29012.3)
413;LineString(9974.08 4312.3, 34574.08 28912.3)
414;LineString(10074.08 4312.3, 34574.08 28812.3)
415;LineString(10174.08 4312.3, 34574.08 28712.3)
416;LineString(10274.08 4312.3, 34574.08 28612.3)
417;LineString(10374.08 4312.3, 34574.08 28512.3)
418;LineString(10474.08 4312.3, 34574.08 28412.3)
419;LineString(10574.08 4312.3, 34574.08 28312.3)
420;LineString(10674.08 4312.3, 34574.08 28212.3)
421;LineString(10774.08 4312.3, 34574.08 28112.3)
422;LineString(10874.08 4312.3, 34574.08 28012.3)
423;LineString(10974.08 4312.3, 34574.08 27912.3)
424;LineString(11074.08 4312.3, 34574.08 27812.3)
425;LineString(11174.08 4312.3, 34574.08 27712.3)
426;LineString(11274.08 4312.3, 34574.08 27612.3)
427;LineString(11374.08 4312.3, 34574.08 27512.3)
428;LineString(11474.08 4312.3, 34574.08 27412.3)
429;LineString(11574.08 4312.3, 34574.08 27312.3)
430;LineString(11674.08 4312.3, 34574.08 27212.3)
431;LineString(11774.08 4312.3, 34574.08 27112.3)
432;LineString(11874.08 4312.3, 34574.08 27012.3)
433;LineString(11974.08 4312.3, 34574.08 26912.3)
434;LineString(12074.08 4312.3, 34574.08 26812.3)
435;LineString(12174.08 4312.3, 34574.08 26712.3)
436;LineString(12274.08 4312.3, 34574.08 26612.3)
437;LineString(12374.08 4312.3, 34574.08 26512.3)
438;LineString(12474.08 4312.3, 34574.08 26412.3)
439;LineString(12574.08 4312.3, 34574.08 26312.3)
440;LineString(12674.08 4312.3, 34574.08 26212.3)
441;LineString(12774.08 4312.3, 34574.08 26112.3)
442;LineString(12874.08 4312.3, 34574.08 26012.3)
443;LineString(12974.08 4312.3, 34574.08 25912.3)
444;LineString(13074.08 4312.3, 34574.08 25812.3)
445;LineString(13174.08 4312.3, 34574.08 25712.3)
446;LineString(13274.08 4312.3, 34574.08 25612.3)
447;LineString(13374.08 4312.3, 34574.08 25512.3)
448;LineString(13474.08 4312.3, 34574.08 25412.3)
449;LineString(13574.08 4312.3, 34574.08 25312.3)
450;LineString(13674.08 4312.3, 34574.08 25212.3)
451;LineString(13774.08 4312.3, 34574.08 25112.3)
452;LineString(13874.08 4312.3, 34574.08 25012.3)
453;LineString(13974.08 4312.3, 34574.08 24912.3)
454;LineString(14074.08 4312.3, 34574.08 24812.3)
455;LineString(14174.08 4312.3, 34574.08 24712.3)
456;LineString(14274.08 4312.3, 34574.08 24612.3)
457;LineString(14374.08 4312.3, 34574.08 24512.3)
458;LineString(14474.08 4312.3, 34574.08 24412.3)
459;LineString(14574.08 4312.3, 34574.08 24312.3)
460;LineString(14674.08 4312.3, 34574.08 24212.3)
461;LineString(14774.08 4312.3, 34574.08 24112.3)
462;LineString(14874.08 4312.3, 34574.08 24012.3)
463;LineString(14974.08 4312.3, 34574.08 23912.3)
464;LineString(15074.08 4312.3, 34574.08 23812.3)
465;LineString(15174.08 4312.3, 34574.08 23712.3)
466;LineString(15274.08 4312.3, 34574.08 23612.3)
467;LineString(15374.08 4312.3, 34574.08 23512.3)
468;LineString(15474.08 4312.3, 34574.08 23412.3)
469;LineString(15574.08 4312.3, 34574.08 23312.3)
470;LineString(15674.08 4312.3, 34574.08 23212.3)
471;LineString(15774.08 4312.3, 34574.08 23112.3)
472;LineString(15874.08 4312.3, 34574.08 23012.3)
473;LineString(15974.08 4312.3, 34574.08 22912.3)
474;LineString(16074.08 4312.3, 34574.08 22812.3)
475;LineString(16174.08 4312.3, 34574.08 22712.3)
476;LineString(16274.08 4312.3, 34574.08 22612.3)
477;LineString(16374.08 4312.3, 34574.08 22512.3)
478;LineString(16474.08 4312.3, 34574.08 22412.3)
479;LineString(16574.08 4312.3, 34574.08 22312.3)
480;LineString(16674.08 4312.3, 34574.08 22212.3)
481;LineString(16774.08 4312.3, 34574.08 22112.3)
482;LineString(16874.08 4312.3, 34574.08 22012.3)
483;LineString(16974.08 4312.3, 34574.08 21912.3)
484;LineString(17074.08 4312.3, 34574.08 21812.3)
